Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Country_Encoded
METAL SIGN DROP YOUR PANTS,-0.06127331081437809,2011-11-11 10:41:00,-0.010249312349070233,17841,United Kingdom,-0.05376440541030507,35
HOME SWEET HOME MUG,-0.005510674390618371,2011-03-02 11:48:00,-0.08446468101554117,14934,Channel Islands,-0.023933038666493652,6
CHILDRENS APRON SPACEBOY DESIGN,-0.06684957445675406,2011-10-05 13:47:00,-0.05278738951155967,14730,United Kingdom,-0.0661563939817582,35
RED VINTAGE SPOT BEAKER,0.01679438017888552,2011-11-27 15:44:00,-0.10256599044638771,14911,EIRE,-0.028462747282690614,10
BATH BUILDING BLOCK WORD,-0.05569704717200212,2010-12-01 15:40:00,0.128225704796906,16539,United Kingdom,-0.014711846126378403,35
PINK METAL CHICKEN HEART ,-0.05569704717200212,2011-03-15 15:37:00,-0.07360389535703322,13451,United Kingdom,-0.05800291847260366,35
FAWN BLUE HOT WATER BOTTLE,-0.06684957445675406,2011-07-03 11:26:00,-0.007534115934443245,16009,United Kingdom,-0.0629208878273318,35
3 STRIPEY MICE FELTCRAFT,0.061404489317893295,2011-03-29 13:53:00,-0.05278738951155967,15290,United Kingdom,0.07895605704426589,35
SET OF 4 KNICK KNACK TINS LEAF,-0.038968256244874204,2011-08-08 13:53:00,0.04676981235809646,13869,United Kingdom,0.008098472262327728,35
MINI LIGHTS WOODLAND MUSHROOMS,-0.027815728960122257,2011-10-27 13:44:00,0.02866850292724988,12437,France,0.024599553649902368,13
SET OF 12 FAIRY CAKE BAKING CASES,-0.027815728960122257,2011-09-11 13:38:00,-0.10347105591793004,13813,Germany,-0.050981870117498364,14
STRAWBERRY SHOPPER BAG,-0.038968256244874204,2011-08-01 17:37:00,-0.08446468101554117,16984,United Kingdom,-0.04819933482469166,35
DOORMAT NEW ENGLAND,-0.06684957445675406,2011-11-24 13:25:00,0.23230823402427372,14056,United Kingdom,-0.04577270520887186,35
VINTAGE RED ENAMEL TRIM MUG ,-0.005510674390618371,2011-08-07 13:31:00,-0.08446468101554117,14024,United Kingdom,-0.023933038666493652,35
PINK  POLKADOT CUP,0.061404489317893295,2011-09-22 11:44:00,-0.10256599044638771,14646,Netherlands,-0.006461305432591089,23
BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-0.06684957445675406,2011-06-20 11:23:00,-0.0663633715846946,17897,United Kingdom,-0.06712704582808611,35
WRAP GREEN PEARS ,0.06698075296026927,2011-08-09 13:51:00,-0.12202489808454779,14646,Netherlands,-0.038492816361412455,23
PACK OF SIX LED TEA LIGHTS,-0.038968256244874204,2011-11-22 10:30:00,-0.010249312349070233,14834,United Kingdom,-0.016361954265135873,35
JUMBO BAG TOYS ,-0.016663201675370314,2011-01-07 10:29:00,-0.05278738951155967,15194,United Kingdom,-0.009373260971574846,35
FELTCRAFT GIRL AMELIE KIT,-0.050120783529626144,2011-12-09 08:59:00,0.08297243121978959,17364,United Kingdom,-0.008402609125246924,35
LUNCH BAG PINK POLKADOT,-0.06127331081437809,2011-10-16 13:08:00,-0.0663633715846946,18122,United Kingdom,-0.061788460673282544,35
12 PENCILS TALL TUBE WOODLAND,-0.06127331081437809,2011-08-28 12:16:00,-0.10256599044638771,15555,United Kingdom,-0.06696527052036479,35
WOODEN STAR CHRISTMAS SCANDINAVIAN,-0.06127331081437809,2011-11-23 13:39:00,-0.06726843705623693,14096,United Kingdom,-0.06191788091945959,35
10 COLOUR SPACEBOY PEN,0.061404489317893295,2011-03-09 13:50:00,-0.10256599044638771,15379,United Kingdom,-0.006461305432591089,35
HOME BUILDING BLOCK WORD,-0.038968256244874204,2011-05-01 11:36:00,0.128225704796906,15708,United Kingdom,0.043041938730132866,35
DOORMAT TOPIARY,-0.06684957445675406,2011-11-06 16:14:00,0.23230823402427372,15351,United Kingdom,-0.04577270520887186,35
COCKLE SHELL DISH,-0.06127331081437809,2011-05-05 15:48:00,-0.0459993984749922,14099,United Kingdom,-0.05887650513429879,35
STAR DECORATION PAINTED ZINC ,-0.06684957445675406,2011-11-20 14:14:00,-0.13243315100728456,15850,United Kingdom,-0.07185088481354865,35
FRENCH LAUNDRY SIGN BLUE METAL,-0.06127331081437809,2011-11-02 14:31:00,-0.0663633715846946,13271,United Kingdom,-0.061788460673282544,35
PLASTERS IN TIN WOODLAND ANIMALS,-0.06684957445675406,2011-11-13 14:09:00,-0.0663633715846946,17841,United Kingdom,-0.06712704582808611,35
OPEN CLOSED METAL SIGN,-0.06127331081437809,2011-05-26 16:30:00,0.08297243121978959,18232,United Kingdom,-0.040434120054068295,35
MINI JIGSAW CIRCUS PARADE ,-0.050120783529626144,2011-11-20 14:43:00,-0.12202489808454779,17758,United Kingdom,-0.06702998064345332,35
WOODEN HEART CHRISTMAS SCANDINAVIAN,0.061404489317893295,2011-09-25 13:47:00,-0.12790782364957293,13991,United Kingdom,-0.04994650814808192,35
TRADITIONAL KNITTING NANCY,-0.005510674390618371,2011-11-25 10:52:00,-0.0663633715846946,17624,United Kingdom,-0.008402609125246934,35
OFFICE MUG WARMER CHOC+BLUE,-0.038968256244874204,2010-12-03 17:20:00,-0.007534115934443245,13081,United Kingdom,-0.01519717204954236,35
GROW YOUR OWN PLANT IN A CAN ,0.061404489317893295,2011-03-01 12:26:00,-0.08446468101554117,12679,France,0.024599553649902368,13
WOODEN TREE CHRISTMAS SCANDINAVIAN,0.061404489317893295,2011-10-28 13:42:00,-0.12790782364957293,14221,United Kingdom,-0.04994650814808192,35
BLACK AND WHITE CAT BOWL,-0.06684957445675406,2011-08-25 15:09:00,-0.0459993984749922,12748,United Kingdom,-0.06567106805859423,35
PARTY BUNTING,-0.027815728960122257,2011-04-27 14:18:00,0.08297243121978959,18226,United Kingdom,0.055660412732395824,35
ROUND CAKE TIN VINTAGE GREEN,-0.06684957445675406,2011-11-27 11:22:00,0.21873225195113885,18145,United Kingdom,-0.04674335705519978,35
I'M ON HOLIDAY METAL SIGN,0.1952348167349166,2011-07-17 14:32:00,-0.05731271686927131,16168,United Kingdom,0.2148473155301748,35
DINOSAURS  WRITING SET ,-0.05569704717200212,2011-07-17 12:31:00,-0.0663633715846946,14659,United Kingdom,-0.056449875518478985,35
WRAP DOLLY GIRL,0.06698075296026927,2011-06-19 12:19:00,-0.12202489808454779,16701,United Kingdom,-0.038492816361412455,35
ALARM CLOCK BAKELIKE RED ,-0.050120783529626144,2011-07-24 12:05:00,0.02866850292724988,12431,Australia,-0.023933038666493652,0
BLUE SPOT CERAMIC DRAWER KNOB,-0.06127331081437809,2011-03-31 13:14:00,-0.08446468101554117,17841,United Kingdom,-0.06437686559682367,35
MINI JIGSAW PURDEY,0.061404489317893295,2011-08-26 13:22:00,-0.12202489808454779,13527,United Kingdom,-0.03985172894627154,35
BLUE PARTY BAGS ,-0.05569704717200212,2011-03-22 15:31:00,-0.0459993984749922,15457,United Kingdom,-0.05208194221000334,35
PACK OF 12 LONDON TISSUES ,0.1952348167349166,2010-12-16 14:25:00,-0.12790782364957293,13199,United Kingdom,-0.027427385313274173,35
BATHROOM METAL SIGN,0.027946907463637462,2011-05-08 12:42:00,-0.11614197251952264,15704,United Kingdom,-0.040434120054068295,35
BREAD BIN DINER STYLE RED ,-0.06684957445675406,2011-03-24 13:04:00,0.6260117141451865,13736,United Kingdom,-0.017623801665362173,35
PAPER CHAIN KIT VINTAGE CHRISTMAS,0.15062470759590885,2010-12-03 17:20:00,-0.025635425365289826,13081,United Kingdom,0.25755599676860325,35
PINK POLKADOT GARDEN PARASOL,-0.050120783529626144,2011-08-18 08:49:00,0.21873225195113885,12688,Israel,0.03042346472786989,17
DAIRY MAID TRADITIONAL TEAPOT ,-0.06127331081437809,2011-06-02 15:48:00,0.17347897837402243,17719,United Kingdom,-0.02749209543636269,35
SILVER HEARTS TABLE DECORATION,-0.05569704717200212,2011-11-20 13:23:00,-0.10347105591793004,16411,United Kingdom,-0.06440922065836793,35
CHILDRENS APRON SPACEBOY DESIGN,-0.027815728960122257,2011-03-11 11:35:00,-0.05278738951155967,12520,Germany,-0.02199173497383781,14
CHARLIE+LOLA MY ROOM DOOR SIGN,0.061404489317893295,2011-07-28 14:03:00,-0.12338249629186127,16843,United Kingdom,-0.04218129337745856,35
IVORY SWEETHEART WIRE LETTER RACK ,-0.050120783529626144,2011-07-29 16:39:00,0.02866850292724988,18064,United Kingdom,-0.023933038666493652,35
HAND WARMER RED RETROSPOT,-0.038968256244874204,2011-09-13 11:34:00,-0.0459993984749922,17228,United Kingdom,-0.03169825343711701,35
SPOTTY BUNTING,-0.038968256244874204,2011-11-23 11:40:00,0.08297243121978959,14336,United Kingdom,0.023628901803574454,35
PACK OF 72 RETROSPOT CAKE CASES,-0.005510674390618371,2011-10-09 16:05:00,-0.11614197251952264,14514,United Kingdom,-0.05111129036367542,35
WOODEN FRAME ANTIQUE WHITE ,-0.05569704717200212,2011-11-06 13:32:00,-0.007534115934443245,14553,United Kingdom,-0.04383140151621601,35
CHILLI LIGHTS,-0.06684957445675406,2011-02-20 13:13:00,0.11917505008148271,13301,United Kingdom,-0.053861470594937864,35
SET OF 4 PANTRY JELLY MOULDS,-0.005510674390618371,2011-05-26 14:45:00,-0.08446468101554117,16843,United Kingdom,-0.023933038666493652,35
LUNCH BAG APPLE DESIGN,-0.06684957445675406,2011-11-27 13:41:00,-0.0663633715846946,16005,United Kingdom,-0.06712704582808611,35
IVORY HANGING DECORATION  EGG,-0.044544519887250174,2011-06-16 12:45:00,-0.13243315100728456,15907,United Kingdom,-0.0693919001361846,35
CHILDRENS TOY COOKING UTENSIL SET,-0.06684957445675406,2011-09-13 16:40:00,-0.04690446394653453,13032,United Kingdom,-0.06573577818168275,35
PEG BAG APPLES DESIGN,-0.038968256244874204,2011-05-03 12:13:00,-0.025635425365289826,16746,United Kingdom,-0.022962386820165735,35
ASSORTED COLOUR BIRD ORNAMENT,-0.027815728960122257,2011-11-11 12:20:00,-0.06455324064160994,14125,United Kingdom,-0.028721587775044726,35
PAPER CHAIN KIT 50'S CHRISTMAS ,0.061404489317893295,2011-08-04 16:17:00,-0.007534115934443245,18172,United Kingdom,0.15660820475049958,35
CARD SUKI BIRTHDAY,-0.005510674390618371,2011-04-21 14:21:00,-0.12202489808454779,14770,United Kingdom,-0.05615867996458061,35
SET 20 NAPKINS FAIRY CAKES DESIGN ,-0.06684957445675406,2011-06-01 12:54:00,-0.10256599044638771,14515,United Kingdom,-0.06971545075162723,35
WHITE WOOD GARDEN PLANT LADDER,-0.06684957445675406,2011-01-13 11:54:00,0.3092387991053716,14085,United Kingdom,-0.04027234474634698,35
LOVE HOT WATER BOTTLE,-0.06127331081437809,2011-11-20 11:43:00,0.128225704796906,16762,United Kingdom,-0.03396310774521549,35
3 WHITE CHOC MORRIS BOXED CANDLES,-0.050120783529626144,2010-12-05 10:52:00,0.05129513971580809,18055,United Kingdom,-0.01746202635764085,35
KITCHEN METAL SIGN,-0.06127331081437809,2011-06-21 15:41:00,-0.11614197251952264,17841,United Kingdom,-0.06890657421302063,35
STAR WREATH DECORATION WITH BELL,0.061404489317893295,2011-09-05 15:56:00,-0.08446468101554117,13468,United Kingdom,0.024599553649902368,35
MAGIC DRAWING SLATE DINOSAUR,0.061404489317893295,2011-12-02 13:54:00,-0.12202489808454779,17086,United Kingdom,-0.03985172894627154,35
TREASURE TIN BUFFALO BILL ,-0.038968256244874204,2011-06-30 17:34:00,-0.04690446394653453,12569,Germany,-0.03208651417564818,14
CERAMIC STRAWBERRY DESIGN MUG,0.061404489317893295,2011-03-15 13:13:00,-0.07360389535703322,12779,Poland,0.04323606909939843,25
GINGERBREAD MAN COOKIE CUTTER,-0.005510674390618371,2011-11-29 10:23:00,-0.08446468101554117,15298,United Kingdom,-0.023933038666493652,35
BROCANTE SHELF WITH HOOKS,-0.06684957445675406,2011-11-29 14:58:00,0.3454414179670648,14711,United Kingdom,-0.03768393982280586,35
ROSES REGENCY TEACUP AND SAUCER ,0.061404489317893295,2011-04-15 10:25:00,-0.025635425365289826,12769,Brazil,0.12554734566800607,4
VICTORIAN GLASS HANGING T-LIGHT,-0.038968256244874204,2011-06-16 17:56:00,-0.08446468101554117,15555,United Kingdom,-0.04819933482469166,35
JUMBO BAG CHARLIE AND LOLA TOYS,-0.016663201675370314,2011-03-08 11:59:00,-0.007534115934443245,14407,United Kingdom,0.022981800572689167,35
SET OF 3 HEART COOKIE CUTTERS,-0.05569704717200212,2011-10-10 14:02:00,-0.07541402630011788,15553,United Kingdom,-0.05839117921113483,35
LUNCH BAG DOILEY PATTERN ,-0.016663201675370314,2011-07-18 14:04:00,-0.0663633715846946,17652,United Kingdom,-0.01907977943485405,35
LUNCH BAG DOILEY PATTERN ,-0.016663201675370314,2011-07-21 08:44:00,-0.0663633715846946,13995,United Kingdom,-0.01907977943485405,35
GARDENERS KNEELING PAD KEEP CALM ,-0.005510674390618371,2011-09-15 14:05:00,-0.0663633715846946,14367,United Kingdom,-0.008402609125246934,35
GIN + TONIC DIET METAL SIGN,-0.005510674390618371,2011-09-16 14:04:00,-0.025635425365289826,18055,United Kingdom,0.0265408573425582,35
PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,-0.005510674390618371,2010-12-08 11:02:00,-0.08446468101554117,17706,United Kingdom,-0.023933038666493652,35
REGENCY CAKESTAND 3 TIER,-0.05569704717200212,2010-12-16 18:38:00,0.4359479651212976,17848,United Kingdom,0.05129247942392018,35
ANTIQUE GLASS PEDESTAL BOWL,-0.027815728960122257,2011-09-07 14:56:00,0.02866850292724988,15885,United Kingdom,0.024599553649902368,35
BLUE POLKADOT WRAP,0.06698075296026927,2011-01-21 15:56:00,-0.12202489808454779,17799,United Kingdom,-0.038492816361412455,35
ZINC METAL HEART DECORATION,-0.06127331081437809,2011-11-14 14:09:00,-0.08446468101554117,15993,United Kingdom,-0.06437686559682367,35
HOME SWEET HOME METAL SIGN ,-0.038968256244874204,2011-11-28 12:33:00,-0.007534115934443245,12839,United Kingdom,-0.01519717204954236,35
SET OF 4 PANTRY JELLY MOULDS,-0.005510674390618371,2011-05-13 12:12:00,-0.08446468101554117,17139,United Kingdom,-0.023933038666493652,35
JUMBO STORAGE BAG SUKI,-0.06684957445675406,2011-06-29 14:20:00,-0.04690446394653453,15334,United Kingdom,-0.06573577818168275,35
3 TIER CAKE TIN RED AND CREAM,-0.06127331081437809,2011-11-03 11:58:00,0.5355051669909536,15227,United Kingdom,0.02427600303445972,35
ENAMEL WATERING CAN CREAM,-0.050120783529626144,2011-08-18 12:53:00,0.08297243121978959,15152,United Kingdom,-0.008402609125246924,35
CREAM CUPID HEARTS COAT HANGER,-0.06684957445675406,2011-03-13 11:06:00,0.04676981235809646,16693,United Kingdom,-0.0590382804420201,35
IVORY WICKER HEART MEDIUM,-0.050120783529626144,2011-11-30 10:12:00,-0.08446468101554117,14653,United Kingdom,-0.05628810021075766,35
SET OF 36 PAISLEY FLOWER DOILIES,-0.06127331081437809,2011-09-14 12:42:00,-0.07541402630011788,13634,United Kingdom,-0.0630826631350531,35
ALARM CLOCK BAKELIKE PINK,-0.06684957445675406,2011-07-04 15:29:00,0.02866850292724988,14056,United Kingdom,-0.06033248290379067,35
"BIRTHDAY CARD, RETRO SPOT",0.061404489317893295,2011-02-18 10:03:00,-0.12202489808454779,16713,United Kingdom,-0.03985172894627154,35
SET OF 3 REGENCY CAKE TINS,-0.050120783529626144,2011-10-10 13:56:00,0.08297243121978959,17462,United Kingdom,-0.008402609125246924,35
VINTAGE CHRISTMAS TABLECLOTH,-0.06127331081437809,2011-10-17 12:41:00,0.4246346467270185,14911,EIRE,0.008422022877770361,10
BINGO SET,-0.06684957445675406,2011-11-28 12:31:00,0.02866850292724988,17852,United Kingdom,-0.06033248290379067,35
PINK HEART DOTS HOT WATER BOTTLE,-0.06127331081437809,2010-12-01 14:41:00,0.02866850292724988,17841,United Kingdom,-0.04819933482469166,35
FOLDING BUTTERFLY MIRROR HOT PINK ,-0.06127331081437809,2011-08-24 14:53:00,-0.10347105591793004,16340,United Kingdom,-0.06709469076654184,35
12 HANGING EGGS HAND PAINTED,-0.06684957445675406,2011-12-07 13:12:00,-0.04690446394653453,16368,United Kingdom,-0.06573577818168275,35
COFFEE MUG DOG + BALL DESIGN,-0.005510674390618371,2011-05-18 15:26:00,-0.025635425365289826,16843,United Kingdom,0.0265408573425582,35
ENAMEL BREAD BIN CREAM,-0.06127331081437809,2011-04-14 09:09:00,0.4359479651212976,15813,United Kingdom,0.010039775954983562,35
POCKET BAG BLUE PAISLEY RED SPOT,-0.06127331081437809,2011-03-25 11:34:00,-0.08446468101554117,17979,United Kingdom,-0.06437686559682367,35
BAKING SET 9 PIECE RETROSPOT ,-0.05569704717200212,2011-08-03 12:06:00,0.08297243121978959,15628,United Kingdom,-0.02441836458965761,35
PINK CREAM FELT CRAFT TRINKET BOX ,-0.005510674390618371,2011-01-25 14:45:00,-0.08446468101554117,14248,United Kingdom,-0.023933038666493652,35
CHILDRENS TOY COOKING UTENSIL SET,-0.038968256244874204,2011-10-26 08:30:00,-0.04690446394653453,16225,United Kingdom,-0.03208651417564818,35
CHRISTMAS CRAFT LITTLE FRIENDS,-0.06684957445675406,2011-11-30 14:33:00,-0.0459993984749922,16910,United Kingdom,-0.06567106805859423,35
BISCUITS SMALL BOWL LIGHT BLUE,-0.027815728960122257,2011-08-16 10:36:00,-0.12202489808454779,15752,United Kingdom,-0.06159433030401696,35
SILVER MUG BONE CHINA TREE OF LIFE,0.061404489317893295,2011-09-28 10:54:00,-0.09306280299519328,13988,United Kingdom,0.009845645585717981,35
SET OF 6 TEA TIME BAKING CASES,-0.06684957445675406,2011-11-01 15:26:00,-0.08446468101554117,17813,United Kingdom,-0.06842124828985667,35
BLUE POLKADOT BOWL,0.32906514415193994,2011-07-07 13:33:00,-0.09306280299519328,15505,United Kingdom,0.17446819872293332,35
SET/5 RED RETROSPOT LID GLASS BOWLS,-0.06684957445675406,2011-04-10 11:14:00,-0.007534115934443245,18118,United Kingdom,-0.0629208878273318,35
PINK BLUE FELT CRAFT TRINKET BOX,-0.06684957445675406,2011-02-07 12:05:00,-0.08446468101554117,18118,United Kingdom,-0.06842124828985667,35
LOVE BUILDING BLOCK WORD,-0.06127331081437809,2011-07-05 12:15:00,0.128225704796906,14099,United Kingdom,-0.03396310774521549,35
PANTRY MAGNETIC  SHOPPING LIST,-0.038968256244874204,2011-08-15 15:06:00,-0.07541402630011788,15023,United Kingdom,-0.044316727439379984,35
WALL TIDY RETROSPOT ,-0.06684957445675406,2011-12-05 17:17:00,0.04586474688655411,14096,United Kingdom,-0.059102990565108635,35
CHRISTMAS CRAFT WHITE FAIRY ,-0.005510674390618371,2011-09-27 10:27:00,-0.07541402630011788,13644,United Kingdom,-0.016167823895870292,35
CERAMIC STRAWBERRY DESIGN MUG,-0.005510674390618371,2011-02-15 14:19:00,-0.07360389535703322,15370,United Kingdom,-0.01461478094174562,35
SPOTTY BUNTING,-0.06127331081437809,2011-07-24 11:25:00,0.08297243121978959,16407,United Kingdom,-0.040434120054068295,35
CERAMIC CHERRY CAKE MONEY BANK,-0.005510674390618371,2011-11-30 16:23:00,-0.07541402630011788,18179,United Kingdom,-0.016167823895870292,35
PARISIENNE JEWELLERY DRAWER ,-0.06127331081437809,2011-10-03 09:45:00,0.19836827884143643,13344,United Kingdom,-0.023933038666493652,35
WAKE UP COCKEREL TILE COASTER,0.061404489317893295,2011-07-25 11:01:00,-0.12790782364957293,15289,United Kingdom,-0.04994650814808192,35
PINK FAIRY CAKE CHILDRENS APRON,0.01679438017888552,2011-02-15 14:19:00,-0.05278738951155967,15370,United Kingdom,0.028482161035214046,35
CHILLI LIGHTS,-0.050120783529626144,2011-06-13 10:36:00,0.11917505008148271,14911,EIRE,0.001951010568917558,10
IVORY WICKER HEART MEDIUM,-0.05569704717200212,2011-11-18 13:43:00,-0.08446468101554117,17301,United Kingdom,-0.06033248290379067,35
CARD I LOVE LONDON ,-0.005510674390618371,2011-04-01 11:50:00,-0.12202489808454779,15197,United Kingdom,-0.05615867996458061,35
GOLD EAR MUFF HEADPHONES,-0.06684957445675406,2011-09-18 11:58:00,0.10740919895143246,17841,United Kingdom,-0.05470270219508873,35
VICTORIAN SEWING BOX SMALL ,-0.06127331081437809,2011-04-04 12:05:00,0.128225704796906,14895,United Kingdom,-0.03396310774521549,35
TRAVEL CARD WALLET SKULLS,-0.044544519887250174,2011-03-20 13:52:00,-0.12202489808454779,16710,United Kingdom,-0.06567106805859423,35
12 PENCIL SMALL TUBE WOODLAND,-0.050120783529626144,2011-10-30 11:55:00,-0.11161664516181101,14159,United Kingdom,-0.06405331498138102,35
REVOLVER WOODEN RULER ,-0.005510674390618371,2011-09-23 13:44:00,-0.05278738951155967,16240,United Kingdom,0.0032452130306881138,35
HERB MARKER CHIVES ,-0.005510674390618371,2011-05-12 13:58:00,-0.11161664516181101,17932,United Kingdom,-0.04722868297836374,35
CLASSIC CAFE SUGAR DISPENSER,-0.06684957445675406,2011-11-02 16:19:00,-0.08446468101554117,17595,United Kingdom,-0.06842124828985667,35
BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-0.05569704717200212,2011-09-22 13:31:00,-0.0663633715846946,15484,United Kingdom,-0.056449875518478985,35
ASSORTED COLOUR MINI CASES,-0.027815728960122257,2011-11-10 15:03:00,0.21873225195113885,12670,France,0.13331256043862943,13
VINTAGE EMBOSSED HEART,-0.005510674390618371,2011-10-09 15:01:00,-0.08446468101554117,16332,United Kingdom,-0.023933038666493652,35
SET 6 PAPER TABLE LANTERN HEARTS ,-0.06684957445675406,2011-07-14 12:52:00,0.02866850292724988,15987,United Kingdom,-0.06033248290379067,35
BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,-0.050120783529626144,2011-05-23 11:07:00,-0.0663633715846946,14049,United Kingdom,-0.05111129036367542,35
SET OF 4 KNICK KNACK TINS POPPIES,-0.06684957445675406,2011-12-04 11:00:00,-0.0663633715846946,13838,United Kingdom,-0.06712704582808611,35
SMALL MARSHMALLOWS PINK BOWL,0.01679438017888552,2011-08-04 12:13:00,-0.12202489808454779,16929,United Kingdom,-0.05072302962514426,35
